file	path	sfillers	sentence
Royal_Society_Corpus_open_v6.0_text_106776_1792.txt	pa_nsubj	conduct/V	If air and water conducted heat in the same ntanner , it is more than probable that their conducting po-wers might be impaired by the same means ; but when I made the experiment with water by filling the glass globe , in the centre of which the bulb of thethertrlometer was suspended , with that fluid , and afterwards varied the experiment by adding 16 graitls of rawsilk to the water , I did not find that the conclucting power of the water was sexlsibly impaired by the presetlce of the silk .
Royal_Society_Corpus_open_v6.0_text_106776_1792.txt	pa_nsubj	possess/V	It is well knownn that thepowzer which air possesses oF holding water in solution is augmented by heat ? and dituinished by cold , and thatn if hot air is saturated Uwith water and if this air is aRerwards cooled a part of its water is necessarily deposed .
Royal_Society_Corpus_open_v6.0_text_106776_1792.txt	pa_nsubj	aRerward/P	It is well knownn that thepowzer which air possesses oF holding water in solution is augmented by heat ? and dituinished by cold , and thatn if hot air is saturated Uwith water and if this air is aRerwards cooled a part of its water is necessarily deposed .
Royal_Society_Corpus_open_v6.0_text_106776_1792.txt	pa_nsubj	warm/A	I took a cyliildrlcal bottle of very clear transparent glass , about 8 irxclnes ill dialueter ) and 12 inches high , with a short and narrow neck , and ssuspending a small piece of linen rag , moderately wet , in the tnicldle of it , I plunged it into a large vessel of water , warmed tQ about lQ ' of itahrellheitns thermometer , where I suffered it to remain till the contained air was not only warm , but thoroughly saturated witnh the snoisture which it attracted from the linen rag , the mouth of the bulb being well stopped up during this time with a good corl ; this being donev I removed the corlE for a monzent , to take away the linen rag , and stopping up the bottle again immediatelys I took it out of the warm water , and plunged it into a large cylindrical jar , - ahout 12 illtheS ill diameter , and ld inches higln , containing Just so much icecold water , that , when the bottle was plunged into it , and quite covered by it , the jar was quite full .
Royal_Society_Corpus_open_v6.0_text_106776_1792.txt	pa_nsubj	part/V	I mras certaill , that the air contained in the bottle could not part with its heat , without at the same time , that ss to say , at the same 2 SQme St9 and in R.e snze placen parting with a proportiola of its water ; if , therefore , the heat penetrated the nnass of air from the centre to the surEace9ortassed through it from particle to particle , in the same mallner as it is prolba . by tizat it passes through water , and all other unelastic fleuids , by far the greatest part of the air contain ( l in the bottle would part with its heat when not vctually in co ntt with the glass , and a proportional part of its water being let fall at the same time , and in the sa ? no place , Mtould necessarily descend in the form of rain ; and , though this rain rrlig , ht be too fine to be visible in its descent , yet ; Iwas sure I should filled it at the bottom of the bottle , lf not in visible drops of water , yet in that kind of cloudy covering which cold glfass acquires from a contact with hot steam or w - atery vapour .
Royal_Society_Corpus_open_v6.0_text_106776_1792.txt	pa_nsubj	slide/V	The air immediately in colltact with the glass being cooled , and having deposited a part of its mJater upon the - surface of the glass , at the same time that it communicates to it its heat , slides downnvards by the sides of the bottle in consequence of its increased specific gravitJr , and , taking its place at the bottom of the bottle , forces the whole mass of hot air upwards ; wllichs in its turn colnring to the sides of the bottle , there deposits its heat and its water , and aftervwrards bendin ; its course downwards , this circulation is contirlued till all the air in the bottlen has acquired the exact temperature of the water in the jar .
Royal_Society_Corpus_open_v6.0_text_106776_1792.txt	pa_nsubj	acquire/V	The air immediately in colltact with the glass being cooled , and having deposited a part of its mJater upon the - surface of the glass , at the same time that it communicates to it its heat , slides downnvards by the sides of the bottle in consequence of its increased specific gravitJr , and , taking its place at the bottom of the bottle , forces the whole mass of hot air upwards ; wllichs in its turn colnring to the sides of the bottle , there deposits its heat and its water , and aftervwrards bendin ; its course downwards , this circulation is contirlued till all the air in the bottlen has acquired the exact temperature of the water in the jar .
Royal_Society_Corpus_open_v6.0_text_106776_1792.txt	pa_nsubj	capable/A	This experiment confirmed lue in arl opinion which I had for some time etltertained , that , though the particles of air individuallyn or each for itself , are capable of recei-vilag and transporting heat , yet air in a quiescent state , or as a fluid whose parts are at rest with respect to each other , is not capable of conductlng it , or giving it a passage ; ill short that heat is incapable of passing thro4gZ ) a mass of air , penetrating : from one particle of it to another , and that it is to this circum$tance that its non-conducting power is principally owing .
Royal_Society_Corpus_open_v6.0_text_106776_1792.txt	pa_nsubj	ctzrry/V	Tlais air can not ctzrry o\ # 162 ; the heat of the anitnalX becatlse it is itself confined , by its attraction to the hair or fiur ; and it transmits it with great difficulty , if it transurits it all , as has been abundantly show by the foregoing experiments .
Royal_Society_Corpus_open_v6.0_text_106777_1792.txt	pa_nsubj	magnetic/A	On reading Mr. CAVALLO ) S experiments - on the increased attraction of iron by effervescence , Dr DARWIN WAS led to inquire3 whether inflammable air be magnetic I thereirey at his request , caused illflammable air to issue through a paper tube held near the orth and south pole of the lleedle alternately ; the air was also received in a , bladder , and applied ; but without producing any sesible effect on the needle .
Royal_Society_Corpus_open_v6.0_text_106777_1792.txt	pa_nsubj	move/V	I next filled anc ) there glass with smoke , and placed it with itsmouth over the two holes in the paper . rrhe smoke was rsow seen to descend through the farthest hole , and ] nixing with the air ill the lower j - ar , plainly shewedthat the air moved slowly towards the side of the $ 1ass warmed by the heat of my body .
Royal_Society_Corpus_open_v6.0_text_106904_1794.txt	pa_nsubj	hot/A	With a view to deteranille what happens in the upper part of the house , I went up into the garrer , and found it close shut up , and the air within it was excessively hot , and in some de gree nQxions ; therm .
Royal_Society_Corpus_open_v6.0_text_106904_1794.txt	pa_nsubj	cool/A	I has observed before , that the air in the garret was infected with a noxious exhalation , hich I now judge came from the tearing apparel laid up in it : whereas the air in the kitchens was not only much cooler , but perfectly clear of all offensive exlzlalations .
Royal_Society_Corpus_open_v6.0_text_106904_1794.txt	pa_nsubj	sharp/A	I also resolved to 1nake the experil1lelat when the air vas sharp and frosty , because then the atmospheric electricity is not only of the positive kind , but unifortnly the same in all places , - from the surface of ancontaminated earth to any height ^^re Ca11 gO .
Royal_Society_Corpus_open_v6.0_text_106866_1791.txt	pa_nsubj	ingredient/N	By Smithson Tenant , Esq. F. R. S. Read March 31 , 1791 . AS fixed air is produced by the combustion of charcoal , it has long been thought highly probable that vital air and charcoal are its constituent ingredients .
Royal_Society_Corpus_open_v6.0_text_106866_1791.txt	pa_nsubj	have/V	But as vital air has a stronger attraction for charcoal than for any other known substance , the decomposition of fixed air has not hitherto been attempted .
Royal_Society_Corpus_open_v6.0_text_106866_1791.txt	pa_nsubj	unite/V	As these attractions are more powerful than that which charcoal has for vital air , if phosphorus is applied to fixed air and calcareous earth , the vital air will unite with the phosphorus , and the charcoal will be obtained pure .
Royal_Society_Corpus_open_v6.0_text_106867_1791.txt	pa_nsubj	moist/A	Air is very moist . Aug . 1 W 29.79 60 02 W 30.12 56 0A heavy dark atmosphere , and a 3 SE 30 . 62 0 warm soft air .
Royal_Society_Corpus_open_v6.0_text_106833_1790.txt	pa_nsubj	time/N	But the result of my late experiments on the mutual transmission of dephlogisticated air and of inflammable and nitrous air , through a moist bladder interposed between them , and likewise the opinions and observations of others , soon convinced me , that , besides the emission of phlogiston from the blood , dephlogisticated air , or the acidifying principle of it , is at the same time received into the blood .
Royal_Society_Corpus_open_v6.0_text_106833_1790.txt	pa_nsubj	enter/V	He does not , however , seem to suppose , that there is any phlogiston discharged from the blood in the act of respiration , but only that dephlogisticated air enters into it .
Royal_Society_Corpus_open_v6.0_text_106833_1790.txt	pa_nsubj	contain/V	When the computations are properly made , as directed in a former Paper , it will appear , that , before the process , this air contained 67.4 oz .
Royal_Society_Corpus_open_v6.0_text_106833_1790.txt	pa_nsubj	have/V	m. of dephlogisticated air , which would weigh 12.42 gr. disappeared ; whereas all the fixed air that was found would only have weighted 4.4 gr. , and onefourth of this being phlogiston , the dephlogisticated air that entered into it would have weighed only 3.3 gr. ; consequently 9.12 gr. of it must have entered the blood , which is three times as much as that which did not enter , but was employed in forming the fixed air in the lungs .
Royal_Society_Corpus_open_v6.0_text_106833_1790.txt	pa_nsubj	weigh/V	m. of dephlogisticated air , which would weigh 12.42 gr. disappeared ; whereas all the fixed air that was found would only have weighted 4.4 gr. , and onefourth of this being phlogiston , the dephlogisticated air that entered into it would have weighed only 3.3 gr. ; consequently 9.12 gr. of it must have entered the blood , which is three times as much as that which did not enter , but was employed in forming the fixed air in the lungs .
Royal_Society_Corpus_open_v6.0_text_106833_1790.txt	pa_nsubj	contain/V	The computations being made as before , it will appear , that , before this process , this air contained 66 oz .
Royal_Society_Corpus_open_v6.0_text_106833_1790.txt	pa_nsubj	ounce/N	In this case , therefore , the dephlogisticated air that disappeared was 13.3 oz .
Royal_Society_Corpus_open_v6.0_text_106833_1790.txt	pa_nsubj	ounce/N	m. weighing 7.8 gr. and the fixed air was 6 oz .
Royal_Society_Corpus_open_v6.0_text_106833_1790.txt	pa_nsubj	kind/N	When the results above mentioned are compared , it will appear , though the observation escaped Dr. GOODWYN , that part of the phlogisticated air entered the blood , as well as the dephlogisticated air ; or , which is the same thing , that the dephlogisticated air which was consumed was not of the purest kind .
Royal_Society_Corpus_open_v6.0_text_106833_1790.txt	pa_nsubj	carry/V	the phlogisticated and dephlogisticated air , are not so loosely mixed as has been imagined ; but rather that they have some principle of union , so that , though they may be completely separated by some chemical processes , they are not entirely so in this ; but that the dephlogisticated air , passing the membrane of the lungs , carries along with it some part of the phlogisticated with which it was previously combined .
Royal_Society_Corpus_open_v6.0_text_106775_1792.txt	pa_nsubj	seem/V	After all , itremains entirely problernatical , in what manner Heat operates to produce light from bodies : the air does not seem to have ally concern in its production , as bodies are equally luminous in alnaost all kinds of air ) and hen immersed in liqelids .
Royal_Society_Corpus_open_v6.0_text_106865_1791.txt	pa_nsubj	consist/V	That fixed air , which I would rather call carbonic acid air , consists of oxygene and the constituent parts of charcoal .
Royal_Society_Corpus_open_v6.0_text_106865_1791.txt	pa_nsubj	contain/V	It will not appear surprising , that the oxygene in this case should be consumed before the charcoal , if it be considered , 1 . that grey iron contains a large portion of plumbago ; and , 2 . that fixed air contains a much larger quantity of oxygene than of charcoal ; near three times as much , according to our best experiments on its formation : so that I ascribe the subsequent fermentation accompanied with the lighter coloured flame almost entirely to the conversion of the charcoal into an elastic fluid .
Royal_Society_Corpus_open_v6.0_text_106865_1791.txt	pa_nsubj	come/V	In order to prove the extrication of fixed air during the fermentation of the metal , I once thought of introducing limewater in an iron vessel within the body of the furnace ; but when I considered that the fire - place was not divided by any partition from the body of the furnace , and that the whole building was full of burned air , I omitted the experiment from a persuasion that , even if the lime - water should become turbid , the fixed air might come from another source .
Royal_Society_Corpus_open_v6.0_text_106790_1792.txt	pa_nsubj	inferior/A	zAs the attractive forces between phosphoric acid and barytes , and between that acid end magnesia are , very probably , at least equal to those between phosphoric acid and fixed alkalies3 the question , whether carbonic acid tInited to these earths can be decomposed by phosphorus remains to be determined by experiments . 13ut with respect to the volatile alkali , we know + , by the experience of making phosphorus from urine , that the united aflinities betwreell respirable air and phosphorus , and betsreen phosphoric acid and volatile alkali , are inferior to the joint affinities between charcoal and respirable air , and carbonic acid and volatile alkali ; Ilence3 in a due degree of heat3 phosphorus and milul volatile alkali are formed from phosphorated volatile - alkali and charcoal , consequently carbollic acid combined with volatile alkali , can not be decompounded by phosphorus and heat , even if the volatility of that alkali did not , aplearently , render it impossible to apply the requisite degree of heat
Royal_Society_Corpus_open_v6.0_text_106790_1792.txt	pa_nsubj	attractedn/A	In these experiments I frequently used thick white glass tubes , and applied heat for a long time , to the degree of rerldering them flexible : when cold , I found the internal surface in contact with the black alkaline lmatter full of cells , or small cavities , and roughn to which small grains of lead adhered , C011sequently the respirable air of the calx of this metal in the glass had been attractedn and reduction eiected
Royal_Society_Corpus_open_v6.0_text_106796_1792.txt	pa_nsubj	tnass/N	Therefore , wlolen steam is \# 171 ; tnixed with air be the tnass / shat upin a vessel , or be : it a certaila p-art of the atmosphete distinct by its place ) both iluids will act on the column of the marlolueter or barometer or ot every obstacle and thus against each otTler according to their respective power ; for this funclamental reason proceeding kom the nature of steam as NQW explalned , ( ' That no mecs chanical cause can produce the decotnptosition of that fluid } s ; lzutz by forcing its particles to co-me nearer each other thari cs theactualr : enaperature can permit : mrllichcaw cannothappen in the atmospheres except by the accumulatio-rl of steam it - self in some part of it ; since , elsewhereX it only remains mixed with the air aceording to lts onv &lt ; laws , as if there were n -o aor .
Royal_Society_Corpus_open_v6.0_text_106796_1792.txt	pa_nsubj	product/N	"I have now summed up the series of propositions which connect together in one systetn the whole of the fulldanletltal phxnomena of bygrology and hygrometry ; and the only part of that system uthich remained to be proved by imme diate experiments is , that link mentioned above between the two classes of phnometlas namely ; ( ' That in vacuo , as in airs 's the product of evaporation aff ; ects the hygroscope asit { s does the mallometer . "" I had ascertained that fact since the year o776 by imlnediate experiments ; which was te reason whyX in my last work , I considered that circumstance as a principle , which , at leasts could not be denied by any thing known to the contrary ."
Royal_Society_Corpus_open_v6.0_text_106796_1792.txt	pa_nsubj	remairz/V	Moisture also was restored nearly to its : original degreeS thoughz very little air remairzed itl the re( eiver .
Royal_Society_Corpus_open_v6.0_text_106796_1792.txt	pa_nsubj	appear/V	A wet clothX only sufflcient to keep up the maximum of evaporation throughout the whole experiment } was used this time ; by which means no air appeared in the receiver after the disengagement of the little quantity contailledi in the small cloth .
Royal_Society_Corpus_open_v6.0_text_106779_1792.txt	pa_nsubj	render/V	On adding 4,2 droles ; of the purest concentrated vitrtiolic acid to two pourlds of the Kilburn water ) it became periectly clear and some air was disengaged ; this air rendered litne - Nvater turbid .
Royal_Society_Corpus_open_v6.0_text_106779_1792.txt	pa_nsubj	exist/V	EXPERIMENT Y In order to ascertain whethex the hepatic air really existed in the utaters or whether the appearances which made this pro bable might not arise from the air of lnarshes , which will occasionally imitate the other , I filled three Iquart bottles with distilled waters and nearly emptied them just over and alS most in contact with the spring
Royal_Society_Corpus_open_v6.0_text_106854_1791.txt	pa_nsubj	dryer/N	33 . Proceeding to multiply the species of those two classes of hygroscopes , I found always the same fundamental march in slips , all of them constantly moving in the same direction ; but in multiplying the species of threads , I found such variety between them , that in their own class they created distrust ; some of them , as of deal , aloes pitta , liber of lime tree , quill , and thin stems of gramen , in coming out of water , increased in length : they went farther that way , to a certain point , as the air was dryer : they retrograded then with accelerated steps , when dryness increased , thereby returning to the point where they had stood in water ; and they continued to move in the same retrograde way , with great acceleration , by a still increasing creasing dryness .
Royal_Society_Corpus_open_v6.0_text_106854_1791.txt	pa_nsubj	state/N	1st , In the phenomenon of dew , the grass often begins to be wet when the air , a little above it , is still in a middle state of moisture ; and extreme moisture is only certain in that air , when every solid exposed to it is wet ( ~ 28 . ) . 2 d , The maximum of evaporation in a close space , is far from identical with the maximum of moisture ; this depending considerably , though with the constant existence of the other , on the temperature common to the space and to the water that evaporates ( ~ 30 . ) . 3 d , The case of extreme moisture existing in the open transparent air , in the day , even in time of rain , is extremely rare : I have observed it only once , the temperature being 39 ~ . 4th , The air is dryer and dryer as we ascend in the atmosphere ; so that in the upper attainable regions , it is constantly very dry , except in the clouds .
Royal_Society_Corpus_open_v6.0_text_106854_1791.txt	pa_nsubj	dryer/N	1st , In the phenomenon of dew , the grass often begins to be wet when the air , a little above it , is still in a middle state of moisture ; and extreme moisture is only certain in that air , when every solid exposed to it is wet ( ~ 28 . ) . 2 d , The maximum of evaporation in a close space , is far from identical with the maximum of moisture ; this depending considerably , though with the constant existence of the other , on the temperature common to the space and to the water that evaporates ( ~ 30 . ) . 3 d , The case of extreme moisture existing in the open transparent air , in the day , even in time of rain , is extremely rare : I have observed it only once , the temperature being 39 ~ . 4th , The air is dryer and dryer as we ascend in the atmosphere ; so that in the upper attainable regions , it is constantly very dry , except in the clouds .
Royal_Society_Corpus_open_v6.0_text_106794_1792.txt	pa_nsubj	lie/V	This additional matter must be added to the metal either from the acid , the alkali , the s7ater used ilr the solution , the air lying oll the surface of the materials during the time of the operation , or it must cotne through the vessels ill which the operaltion is perforl ; ned .
Royal_Society_Corpus_open_v6.0_text_106787_1792.txt	pa_nsubj	come/V	Before the retort and its contents could be supposed to be red hot , inflamlmable air came overv
Royal_Society_Corpus_open_v6.0_text_106787_1792.txt	pa_nsubj	come/V	About tvelve ovclocli the retort was judged to be of a - dull red heat , and inflammable air came over .
Royal_Society_Corpus_open_v6.0_text_106787_1792.txt	pa_nsubj	come/V	You will not be surprised to 11 ear that air did not now come over so soon as in any former instance .
Royal_Society_Corpus_open_v6.0_text_106787_1792.txt	pa_nsubj	cease/V	Upon taking o Wthe pressure of the mercury entirely , and repairing the lute as well as we could } we had every reason to believe that the air soon ceased .
Royal_Society_Corpus_open_v6.0_text_106787_1792.txt	pa_nsubj	explode/V	The air received in the mercury contained oneeighth of carbonic acid The remainder exploded .
Royal_Society_Corpus_open_v6.0_text_106787_1792.txt	pa_nsubj	beileficial/A	It is , ixldeed , very possible tc ) con-ceive a way in which air might be beileficial ; that is , if it - collld be applied $o as to burn the charcoal lmerely ; but at present , for one grain of charcoal which it converts into carfbolic acid air , it Gollverts many of iren into flnery cinder ; and as I have formerly shown , this is not the way in wthich iron is actually converted in the leverberatory , and probably laot in the finery , furnace . t .
Royal_Society_Corpus_open_v6.0_text_106830_1790.txt	pa_nsubj	compound/N	By William Austin , M. D. Fellow of the College of Physicians ; communicated by Charles Blagden , M. D. Sec. R. S. Read December 24 , 1789 . IN a Paper read before the Royal Society in the year 1788 , I suggested an idea , that the heavy inflammable air is a compound of the light inflammable and phlogisticated airs .
Royal_Society_Corpus_open_v6.0_text_106830_1790.txt	pa_nsubj	enter/V	At that time I had observed , that the heavy inflammable air , or at least fixed air , is formed upon the decomposition of nitrous ammoniac by heating it in close vessels ; and that this air is affected by the electrical shock , like other elastic fluids into whose composition the light inflammable air enters .
Royal_Society_Corpus_open_v6.0_text_106830_1790.txt	pa_nsubj	combine/V	Neither are we acquainted with any substance which will separate the two kinds of inflammable air by combining with the one and leaving the other : but we know that dephlogisticated air will combine , in certain proportions , with each of them , either mixed or separate ; that with one of them it forms fixed air , with the other water .
Royal_Society_Corpus_open_v6.0_text_106830_1790.txt	pa_nsubj	differ/V	After this air was absorbed by water , I could not perceive that the remaining air differed from the heavy inflammable air before the operation .
Royal_Society_Corpus_open_v6.0_text_106830_1790.txt	pa_nsubj	long/A	The inflammable air had been very long exposed to water , and had no such effect upon blue vegetable substances before the operation .
Royal_Society_Corpus_open_v6.0_text_106830_1790.txt	pa_nsubj	occupy/V	In order to account for this , it must be observed , that , before the inflammation , the airs occupied the space of 9 measures , and were reduced by combustion and lime water to 3 .
Royal_Society_Corpus_open_v6.0_text_106830_1790.txt	pa_nsubj	sufficient/A	The two following experiments were therefore made in order to determine , in what proportion the dephlogisticated air is sufficient to saturate this inflammable air , and what quantity of fixed air they produce when inflamed . Exp. 3 . In a large exploding jar I mixed 43 / 4 measures of heavy inflammable air with 71 / 4 of dephlogisticated air .
Royal_Society_Corpus_open_v6.0_text_106830_1790.txt	pa_nsubj	measure/V	After explosion these airs measured something more than 61 / 3 , and were reduced by lime water to rather less than 21 / 2 . In this residuary air a candle burnt with an increased flame , as in dephlogisticated air .
Royal_Society_Corpus_open_v6.0_text_106830_1790.txt	pa_nsubj	2/N	The residuary air is rather less than 21 / 2 . If to 21 / 2 we add a quantity of inflammable air equal to the bulk of fixed air , that is , very nearly 4 measures , it will amount to 61 / 3 full measure ; and if we further add 5,6 , which is the quantity of dephlogisticated air necessary to form 4 measures of fixed air , we shall have 11,93 , which is within seven hundredths of a measure of the original quantity of the two airs .
Royal_Society_Corpus_open_v6.0_text_106830_1790.txt	pa_nsubj	bear/V	The fixed air , produced by inflaming the same airs in the large jar , bears rather a greater proportion to the inflammable air employed ; for 43 / 4 measures of it produced almost 4 of fixed air .
Royal_Society_Corpus_open_v6.0_text_106830_1790.txt	pa_nsubj	capable/A	I tried many experiments on these airs mixed together in different proportions , and only in one instance found the product of inflammable air greater in proportion than 4 from 43 / 4 ~ which I therefore conceive to be as much as this air is capable of producing , and suspect , that a small error must have been committed in that instance , which gave a greater proportion of fixed air .
Royal_Society_Corpus_open_v6.0_text_106830_1790.txt	pa_nsubj	measure/V	Thus , for instance , in the third experiment , the residuary air measures 21 / 2 , the quantity of dephlogisticated air engaged in forming the fixed air is 5,6 , which added together make 8,1 ; but the whole dephlogisticated air amounts only to 7,25 ; the difference 0,85 is nearly equal to the phlogisticated air , which I suppose to have been mixed with the heavy inflammable air . Exp. 5 . Three measures of inflammable air were expanded to 61 / 4 , then 43 / 4 of dephlogisticated air were added ; after inflammation they measured 43 / 4 ; lime water contracted them to 21 / 2 . In this experiment 21 / 4 measures of fixed air were formed , which is nearly 0,28 less than the inflammable air used in this experiment is capable of producing .
Royal_Society_Corpus_open_v6.0_text_106830_1790.txt	pa_nsubj	amount/V	Thus , for instance , in the third experiment , the residuary air measures 21 / 2 , the quantity of dephlogisticated air engaged in forming the fixed air is 5,6 , which added together make 8,1 ; but the whole dephlogisticated air amounts only to 7,25 ; the difference 0,85 is nearly equal to the phlogisticated air , which I suppose to have been mixed with the heavy inflammable air . Exp. 5 . Three measures of inflammable air were expanded to 61 / 4 , then 43 / 4 of dephlogisticated air were added ; after inflammation they measured 43 / 4 ; lime water contracted them to 21 / 2 . In this experiment 21 / 4 measures of fixed air were formed , which is nearly 0,28 less than the inflammable air used in this experiment is capable of producing .
Royal_Society_Corpus_open_v6.0_text_106830_1790.txt	pa_nsubj	capable/A	Thus , for instance , in the third experiment , the residuary air measures 21 / 2 , the quantity of dephlogisticated air engaged in forming the fixed air is 5,6 , which added together make 8,1 ; but the whole dephlogisticated air amounts only to 7,25 ; the difference 0,85 is nearly equal to the phlogisticated air , which I suppose to have been mixed with the heavy inflammable air . Exp. 5 . Three measures of inflammable air were expanded to 61 / 4 , then 43 / 4 of dephlogisticated air were added ; after inflammation they measured 43 / 4 ; lime water contracted them to 21 / 2 . In this experiment 21 / 4 measures of fixed air were formed , which is nearly 0,28 less than the inflammable air used in this experiment is capable of producing .
Royal_Society_Corpus_open_v6.0_text_106830_1790.txt	pa_nsubj	sufficient/A	We have therefore only 0,28 to account for the expansion ; and we can not say , that the whole of this was decomposed , as the dephlogisticated air , even in this experiment , was not quite sufficient to saturate the two kinds of inflammable air ; and therefore a small quantity of heavy inflammable air might remain in the residue in its original state . Exp. 6 . A quantity of heavy inflammable air , which measured between 31 / 4 and 31/ 3 , was expanded by about 300 electrical shocks to 61 / 2 full measure .
Royal_Society_Corpus_open_v6.0_text_106830_1790.txt	pa_nsubj	31/N	The inflammable air in this experiment was between 31 / 4 and 31/ 3 ; we will therefore take 3,29 , the arithmetical mean of those numbers .
Royal_Society_Corpus_open_v6.0_text_106830_1790.txt	pa_nsubj	pure/A	The inflammable air was less pure than the former .
Royal_Society_Corpus_open_v6.0_text_106830_1790.txt	pa_nsubj	measure/V	About a measure of nitrous air being then thrown up , the residuary air measured 1,5 .
Royal_Society_Corpus_open_v6.0_text_106830_1790.txt	pa_nsubj	4,09/N	To the air thus expanded , I added as much dephlogisticated air as increased the column of air to 91 / 4 ; thus the dephlogisticated air was rather more than 4,09 .
Royal_Society_Corpus_open_v6.0_text_106830_1790.txt	pa_nsubj	occasion/V	Nitrous air occasioned a small contraction further .
Royal_Society_Corpus_open_v6.0_text_106830_1790.txt	pa_nsubj	require/V	This fixed air requires 2,15 measures of inflammable air and 3,01 of dephlogisticated air .
Royal_Society_Corpus_open_v6.0_text_106830_1790.txt	pa_nsubj	less/A	The fixed air produced in these experiments is 0,23 less in proportion , than was produced , when the inflammable air was not decomposed in the seventh and eighth experiments .
Royal_Society_Corpus_open_v6.0_text_106830_1790.txt	pa_nsubj	purer/A	This proves , that it is very difficult , if not impossible , to unite the whole of these airs ; and that a small quantity will remain diffused in the residue , unless the airs be much purer than I have been able to procure them ; yet it is not probable , that so large a proportion of light inflammable air as 0,40 should escape combustion , over and above what escapes in similar circumstances , when no light inflammable air is present .
Royal_Society_Corpus_open_v6.0_text_106830_1790.txt	pa_nsubj	present/A	This proves , that it is very difficult , if not impossible , to unite the whole of these airs ; and that a small quantity will remain diffused in the residue , unless the airs be much purer than I have been able to procure them ; yet it is not probable , that so large a proportion of light inflammable air as 0,40 should escape combustion , over and above what escapes in similar circumstances , when no light inflammable air is present .
Royal_Society_Corpus_open_v6.0_text_106830_1790.txt	pa_nsubj	burn/V	In general , when air does not burn in such circumstances , we presume , that it is phlogisticated air ; and upon this principle we must conclude , that a considerable part of those 0,40 was phlogisticated air .
Royal_Society_Corpus_open_v6.0_text_106830_1790.txt	pa_nsubj	measure/V	After these explosions the airs measured 52 / 3 , and after the addition of caustic alkali 3,83 .
Royal_Society_Corpus_open_v6.0_text_106830_1790.txt	pa_nsubj	contain/V	That the heavy inflammable air contains the light inflammable air in great abundance .
Royal_Society_Corpus_open_v6.0_text_106830_1790.txt	pa_nsubj	application/N	I apprehend this light inflammable air was , before the application of the electrical spark , a constituent part of the heavy inflammable air ; because , if it were contained in the heavier air not as a constituent part , what should hinder its being burnt when the heavy inflammable air is burnt ?
Royal_Society_Corpus_open_v6.0_text_106830_1790.txt	pa_nsubj	contain/V	Can it be supposed , that the heavy inflammable air should contain the light inflammable air in circumstances of combustion , and that the light inflammable air should escape the fire ?
Royal_Society_Corpus_open_v6.0_text_106830_1790.txt	pa_nsubj	escape/V	Can it be supposed , that the heavy inflammable air should contain the light inflammable air in circumstances of combustion , and that the light inflammable air should escape the fire ?
Royal_Society_Corpus_open_v6.0_text_106830_1790.txt	pa_nsubj	necessary/A	But it is evident from the preceding experiments , that much more dephlogisticated air is necessary to saturate the air , after it has been expanded by the electrical shock , than before . 2 .
Royal_Society_Corpus_open_v6.0_text_106830_1790.txt	pa_nsubj	produce/V	That the heavy inflammable air , through which the spark has been repeatedly passed , when burnt with any proportion of dephlogisticated air , does not produce so much fixed air , as the same quantity of inflammable air not electrified .
Royal_Society_Corpus_open_v6.0_text_106830_1790.txt	pa_nsubj	same/A	The airs used in this experiment were the same as those in the second experiment .
Royal_Society_Corpus_open_v6.0_text_106830_1790.txt	pa_nsubj	consist/V	As far as I have been able to discover by experiments , the heavy inflammable air and charcoal consist of the same elements in different proportion .
Royal_Society_Corpus_open_v6.0_text_106830_1790.txt	pa_nsubj	become/V	Whenever charcoal , or any substance containing it , is decomposed by heat only , the phlogisticated and heavy inflammable airs are produced ; and when the heat is intense , Dr. HIGGINS has observed * , that the air produced from these substances becomes rarer ; as I imagine , in consequence of a portion of the heavy inflammable air itself being resolved by heat into its constituent parts .
Royal_Society_Corpus_open_v6.0_text_106830_1790.txt	pa_nsubj	part/N	I would not lay much stress on the appearance of phlogisticated air from * HIGGINS on Acetous Acid , p. 293 . the compound forms of vegetable , animal , and bituminous substances , all of which yield phlogisticated air and volatile alkali in great abundance ; yet when the more simple modifications of the heavy inflammable air , as charcoal , vinegar , and , if Dr. PRESTLEY is not mistaken , fixed air , give out phlogisticated air , when decomposed in close vessels , I can not but infer , that phlogisticated air is an essential part of that peculiar substance which exists in all these states , whether that substance be called charcoal , or the gravitating matter of heavy inflammable air .
Royal_Society_Corpus_open_v6.0_text_106830_1790.txt	pa_nsubj	constitute/V	Hence it appears , that the phlogisticated and heavy inflammable airs combined , constitute charcoal ; and that the mere application of heat always resolves charcoal into these two substances .
Royal_Society_Corpus_open_v6.0_text_106830_1790.txt	pa_nsubj	compound/N	But the heavy inflammable air is itself a compound of the lighter inflammable and phlogisticated airs .
Royal_Society_Corpus_open_v6.0_text_106830_1790.txt	pa_nsubj	state/N	When the three elementary airs are in a condensed state , and are set free from any combinations , they unite and form fixed air without the assistance of heat .
Royal_Society_Corpus_open_v6.0_text_106830_1790.txt	pa_nsubj	present/V	Phlogisticated air presents itself in the decomposition of so many bodies , that its appearance excites no enquiry ; and it is not regarded as essential to the chemical constitution of the bodies which yield it , excepting in the instances of nitrous acid and volatile alkali , two substances of very small extent in the scale of natural bodies .
